0.5,0.31,0.26
0.54,0.4
0.46,0.43,0.36
0.52,0.42,0.32
0.49,0.34,0.33,0.26,0.25
0.3,0.29,0.28
0.36,0.34,0.31
0.42,0.39,0.27
0.56,0.45,0.26,0.26
0.53,0.36,0.26
0.54,0.44,0.32
0.5,0.4
0.38,0.36,0.31,0.3
0.51,0.28,0.25
0.46,0.44
0.45,0.31,0.26
0.36,0.34
0.44,0.44,0.32
0.5,0.35,0.29
0.46,0.44,0.37,0.34,0.26
0.49,0.39,0.37,0.32
0.52,0.43,0.31,0.28
0.64,0.41,0.32
0.42,0.38
0.45,0.39,0.3
0.44,0.26,0.26
0.54,0.29
0.4,0.31
0.36,0.31,0.29
0.33,0.32,0.25
0.54,0.34,0.28
0.37,0.34
0.59,0.27
0.52,0.31,0.3,0.27
0.5,0.36,0.35
0.57,0.31
0.53,0.32,0.29
0.49,0.46,0.25
0.47,0.47,0.36
0.5,0.43,0.35,0.31
0.47,0.42,0.38,0.37
0.74,0.51,0.49,0.43,0.33,0.28
0.55,0.52,0.48,0.27,0.27
0.49,0.45,0.43,0.32,0.27,0.25
0.5,0.48,0.46,0.43,0.43,0.33
0.52,0.47,0.39,0.36,0.3,0.27
0.59,0.56,0.51,0.48,0.45,0.27
0.63,0.54,0.51,0.47,0.35,0.27
0.58,0.48,0.41,0.36,0.29,0.28
0.5,0.49,0.41,0.31,0.3,0.28
0.62,0.53,0.45,0.37,0.33
0.6,0.44,0.41,0.33,0.32,0.32
0.62,0.42,0.37,0.3,0.3,0.28
0.68,0.42,0.39
0.7,0.41,0.38,0.27,0.25
0.64,0.41,0.37,0.33,0.3,0.27
0.61,0.43,0.33
0.54,0.48,0.39,0.32
0.66,0.53,0.35,0.32
0.55,0.43,0.32
0.78,0.57,0.32,0.28
0.68,0.62,0.44,0.31
0.63,0.54,0.5,0.4
0.62,0.58,0.55,0.33
0.78,0.55,0.48,0.28
0.7,0.59,0.52,0.35
0.71,0.55,0.47
0.77,0.52,0.48,0.37
0.53,0.53,0.46,0.46
0.58,0.52,0.45,0.34
0.59,0.51
0.65,0.46,0.25
0.61,0.46,0.35,0.25
0.61,0.42,0.28,0.27
0.6,0.43,0.31
0.59,0.41
0.63,0.49,0.25
0.61,0.46
0.61,0.39,0.26
0.66,0.4,0.37
0.59,0.42,0.34
0.66,0.42,0.32
0.69,0.58,0.48,0.29
0.71,0.5,0.38
0.64,0.43,0.38
0.64,0.62,0.52,0.35
0.58,0.5,0.48,0.47
0.63,0.43,0.41,0.38,0.35
0.61,0.55,0.48,0.47,0.46
0.64,0.51,0.5,0.38
0.62,0.49,0.46,0.45
0.64,0.47,0.44,0.32
0.61,0.56,0.46,0.26
0.61,0.5,0.36
0.61,0.51,0.36
0.62,0.54,0.4
0.63,0.6,0.51
0.63,0.58,0.49
0.63,0.55,0.48
0.62,0.49,0.41
0.57,0.45,0.4,0.37
0.57,0.46,0.41
0.6,0.43,0.37
0.59,0.43,0.35
0.59,0.39,0.25
0.57,0.37,0.37
0.58,0.42,0.35
0.58,0.41,0.36
0.54,0.38
0.56,0.4
0.59,0.46,0.43,0.27
0.61,0.45,0.43
0.6,0.47,0.47
0.53,0.45,0.43
0.58,0.48
0.51,0.44
0.5,0.45
0.6,0.38,0.36
0.62,0.3
0.66,0.26
0.63
0.66,0.38
0.68,0.45
0.68,0.32
0.66,0.33
0.7,0.34,0.27
0.66
0.63,0.28
0.61
0.61
0.6
0.58,0.26
0.6,0.35,0.31
0.56,0.46,0.39
0.57,0.47,0.47
0.45,0.42,0.38
0.59,0.54,0.54,0.25
0.56,0.51,0.38,0.25
0.64,0.52,0.33
0.55,0.53,0.38
0.65,0.6,0.41
0.62,0.45,0.29
0.62,0.49,0.3
0.7,0.41,0.4,0.36
0.75,0.65,0.63
0.49,0.48,0.44
0.6,0.55,0.5
0.53,0.52,0.42
0.58,0.36,0.36
0.62,0.51,0.36
0.52,0.47,0.31,0.27,0.25
0.41,0.38,0.37,0.26
0.5,0.48,0.39
0.77,0.49,0.44,0.28
0.73,0.54,0.4,0.25
0.8,0.57,0.45,0.44,0.33
0.68,0.62,0.52,0.38
0.79,0.56,0.46,0.27
0.8,0.51,0.47
0.8,0.66,0.42
0.76,0.69,0.36
0.67,0.48,0.42
0.74,0.71,0.39,0.27,0.25
0.74,0.74,0.33
0.79,0.71,0.38,0.35
0.73,0.53,0.48
0.75,0.62,0.55
0.74,0.64,0.46
0.69,0.63,0.34,0.3
0.68,0.56,0.43,0.32
0.71,0.46,0.35,0.31
0.59,0.57,0.4,0.4,0.33
0.59,0.52,0.45,0.41,0.38
0.63,0.52,0.43,0.3
0.64,0.47,0.34
0.79,0.75,0.3,0.27
0.58,0.52,0.51,0.45,0.34
0.52,0.44,0.44,0.4
0.46,0.46,0.31,0.3,0.25
0.73,0.52,0.29,0.27
0.61,0.52,0.47,0.45,0.27
0.58,0.48,0.38,0.28
0.44,0.35,0.31,0.27
0.44,0.41,0.39,0.31,0.26
0.6,0.56,0.26
0.56,0.3,0.28
0.42,0.4,0.36,0.27
0.67,0.45,0.41
0.53,0.47,0.27
0.45,0.41
0.45,0.42,0.42
0.37,0.37,0.26
0.41,0.36
0.4,0.37,0.34,0.31
0.54,0.34
0.37,0.34,0.28,0.26
0.39,0.32,0.29,0.27
0.42,0.42
0.52,0.42
0.49,0.4,0.34
0.51,0.5,0.29,0.25
0.64,0.47,0.27
0.85,0.71
0.83,0.69,0.32
0.87,0.73
0.85,0.71
0.79,0.71
0.75,0.66,0.28,0.26
0.7,0.65
0.7,0.58,0.54,0.42
0.65,0.64,0.57,0.42,0.35
0.68,0.57,0.33,0.25
0.59,0.59,0.37,0.32
0.57,0.51,0.5,0.25
0.69,0.61,0.52,0.35
0.64,0.48,0.45,0.28
0.64,0.63,0.36
0.55,0.51,0.34
0.64,0.61
0.81,0.6,0.25
0.67,0.65
0.84,0.75,0.27
0.77,0.74,0.4
0.62,0.45,0.41
0.76,0.73,0.38
0.67,0.35,0.29
0.53,0.25
0.76,0.58,0.38
0.79,0.31
0.57
0.64,0.3,0.29
0.68,0.38,0.34
0.61,0.42,0.32,0.28
0.77,0.33
0.74,0.34
0.72,0.43
0.66,0.36,0.35
0.73,0.4
0.65,0.44
0.48,0.48
0.45,0.42,0.34
0.52
0.43
0.47,0.3
0.59,0.37
0.64,0.6,0.36
0.57,0.3,0.27
0.63
0.58,0.32,0.31
0.62,0.33
0.63,0.29
0.63,0.26
0.64,0.26
0.68,0.3
0.62
0.58
0.62
0.6,0.26
0.43
0.46,0.3
0.41
0.52
0.48
0.6
0.58
